Device: USB-1408FS-Plus,,,,
Serial Number: 18FB9D0,,,,
Channel Count: 3,,,,
Sample Count: 31250,,,,
Start Time: 6/25/2018 1:33:59 PM,,,,
Sampling Interval: 0.0005,,,,
Time,Height (mm),SLS Voltag (V),Applied Vo (V),LS Resistance (ohms)
1.615,52.675,5.099,11.804,243.2006264
1.6155,52.974,5.104,11.801,243.7299089
1.616,52.974,5.104,11.804,243.6207761
1.6165,52.974,5.099,11.801,243.3094897
1.617,52.974,5.104,11.804,243.6207761
1.6175,54.171,5.099,11.801,243.3094897
1.618,53.573,5.104,11.801,243.7299089
1.6185,52.974,5.099,11.804,243.2006264
1.619,52.974,5.099,11.801,243.3094897
1.6195,52.974,5.104,11.801,243.7299089
1.62,52.974,5.099,11.804,243.2006264
1.6205,53.573,5.104,11.801,243.7299089
1.621,52.974,5.099,11.801,243.3094897
1.6215,52.974,5.104,11.801,243.7299089
1.622,52.974,5.104,11.801,243.7299089
1.6225,53.872,5.099,11.804,243.2006264
1.623,53.273,5.104,11.804,243.6207761
1.6235,52.974,5.104,11.801,243.7299089
1.624,53.573,5.104,11.801,243.7299089
1.6245,53.573,5.104,11.801,243.7299089
1.625,53.273,5.104,11.801,243.7299089
1.6255,52.974,5.104,11.804,243.6207761
1.626,53.573,5.104,11.801,243.7299089
1.6265,53.573,5.104,11.804,243.6207761
1.627,53.573,5.104,11.801,243.7299089
1.6275,52.974,5.099,11.801,243.3094897
1.628,52.974,5.099,11.804,243.2006264
1.6285,53.573,5.104,11.801,243.7299089
1.629,53.573,5.099,11.801,243.3094897
1.6295,52.974,5.099,11.804,243.2006264
1.63,53.273,5.097,11.804,243.0327419
1.6305,53.872,5.104,11.801,243.7299089
1.631,53.573,5.104,11.801,243.7299089
1.6315,53.273,5.099,11.801,243.3094897
1.632,53.573,5.104,11.801,243.7299089
1.6325,53.573,5.107,11.801,243.9824619
1.633,53.872,5.104,11.801,243.7299089
1.6335,53.872,5.104,11.801,243.7299089
1.634,53.273,5.104,11.804,243.6207761
1.6345,53.573,5.104,11.801,243.7299089
1.635,53.872,5.104,11.804,243.6207761
1.6355,53.573,5.104,11.804,243.6207761
1.636,53.872,5.104,11.801,243.7299089
1.6365,53.872,5.104,11.801,243.7299089
1.637,53.872,5.089,11.804,242.362204
1.6375,53.872,5.094,11.801,242.8896973
1.638,53.273,5.094,11.804,242.7811028
1.6385,53.872,5.07,11.804,240.7760618
1.639,53.872,5.055,11.801,239.6366736
1.6395,53.872,5.055,11.801,239.6366736
1.64,53.573,5.055,11.804,239.5301526
1.6405,53.872,5.055,11.801,239.6366736
1.641,53.872,5.055,11.801,239.6366736
1.6415,53.872,5.055,11.804,239.5301526
1.642,53.573,5.055,11.804,239.5301526
1.6425,53.872,5.055,11.804,239.5301526
1.643,54.171,5.055,11.801,239.6366736
1.6435,54.171,5.055,11.801,239.6366736
1.644,53.872,5.055,11.801,239.6366736
1.6445,53.872,5.055,11.801,239.6366736
1.645,53.872,5.055,11.801,239.6366736
1.6455,54.171,5.053,11.804,239.3644497
1.646,53.872,5.055,11.804,239.5301526
1.6465,53.872,5.055,11.801,239.6366736
1.647,53.872,5.055,11.801,239.6366736
1.6475,54.47,5.055,11.801,239.6366736
1.648,53.872,5.055,11.801,239.6366736
1.6485,54.171,5.055,11.801,239.6366736
1.649,53.872,5.055,11.801,239.6366736
1.6495,54.47,5.055,11.804,239.5301526
1.65,54.171,5.055,11.801,239.6366736
1.6505,53.872,5.055,11.804,239.5301526
1.651,54.171,5.055,11.801,239.6366736
1.6515,54.47,5.055,11.801,239.6366736
1.652,54.47,5.055,11.804,239.5301526
1.6525,53.872,5.053,11.804,239.3644497
1.653,54.171,5.055,11.804,239.5301526
1.6535,54.77,5.055,11.801,239.6366736
1.654,54.171,5.053,11.801,239.4708654
1.6545,53.872,5.055,11.801,239.6366736
1.655,54.47,5.053,11.801,239.4708654
1.6555,54.47,5.055,11.801,239.6366736
1.656,54.47,5.055,11.804,239.5301526
1.6565,54.47,5.055,11.801,239.6366736
1.657,54.171,5.055,11.804,239.5301526
1.6575,54.171,5.053,11.804,239.3644497
1.658,54.47,5.055,11.804,239.5301526
1.6585,54.47,5.055,11.804,239.5301526
1.659,54.171,5.055,11.801,239.6366736
1.6595,54.77,5.055,11.801,239.6366736
1.66,54.47,5.055,11.801,239.6366736
1.6605,54.47,5.055,11.804,239.5301526
1.661,54.77,5.055,11.801,239.6366736
1.6615,54.47,5.055,11.804,239.5301526
1.662,54.77,5.053,11.804,239.3644497
1.6625,54.47,5.053,11.801,239.4708654
1.663,54.47,5.053,11.804,239.3644497
1.6635,54.47,5.055,11.801,239.6366736
1.664,55.069,5.055,11.801,239.6366736
1.6645,54.47,5.055,11.806,239.4591912
1.665,54.47,5.053,11.804,239.3644497
1.6655,54.47,5.053,11.801,239.4708654
1.666,54.77,5.055,11.801,239.6366736
1.6665,54.77,5.055,11.804,239.5301526
1.667,54.47,5.055,11.804,239.5301526
1.6675,54.77,5.053,11.801,239.4708654
1.668,54.77,5.055,11.801,239.6366736
1.6685,54.77,5.055,11.804,239.5301526
1.669,54.77,5.055,11.801,239.6366736
1.6695,54.77,5.053,11.804,239.3644497
1.67,54.77,5.055,11.804,239.5301526
1.6705,54.77,5.053,11.804,239.3644497
1.671,54.77,5.053,11.804,239.3644497
1.6715,54.77,5.055,11.804,239.5301526
1.672,54.77,5.055,11.804,239.5301526
1.6725,54.77,5.055,11.801,239.6366736
1.673,54.77,5.055,11.801,239.6366736
1.6735,54.77,5.055,11.801,239.6366736
1.674,54.77,5.055,11.804,239.5301526
1.6745,55.069,5.055,11.801,239.6366736
1.675,54.77,5.053,11.801,239.4708654
1.6755,54.77,5.055,11.804,239.5301526
1.676,54.77,5.053,11.804,239.3644497
1.6765,55.368,5.055,11.804,239.5301526
1.677,54.77,5.055,11.804,239.5301526
1.6775,54.77,5.055,11.801,239.6366736
1.678,54.77,5.055,11.804,239.5301526
1.6785,55.368,5.055,11.804,239.5301526
1.679,55.069,5.055,11.801,239.6366736
1.6795,54.77,5.055,11.804,239.5301526
1.68,54.77,5.053,11.801,239.4708654
1.6805,55.069,5.053,11.801,239.4708654
1.681,55.069,5.055,11.801,239.6366736
1.6815,54.77,5.053,11.804,239.3644497
1.682,54.77,5.053,11.804,239.3644497
1.6825,55.069,5.055,11.804,239.5301526
1.683,55.368,5.055,11.801,239.6366736
1.6835,55.069,5.053,11.801,239.4708654
1.684,55.069,5.055,11.801,239.6366736
1.6845,55.069,5.055,11.801,239.6366736
1.685,55.368,5.055,11.804,239.5301526
1.6855,55.368,5.055,11.801,239.6366736
1.686,55.069,5.055,11.801,239.6366736
1.6865,55.368,5.055,11.801,239.6366736
1.687,55.668,5.055,11.801,239.6366736
1.6875,55.069,5.055,11.804,239.5301526
1.688,54.77,5.053,11.804,239.3644497
1.6885,55.368,5.055,11.801,239.6366736
1.689,55.967,5.055,11.801,239.6366736
1.6895,55.368,5.055,11.804,239.5301526
1.69,55.368,5.05,11.804,239.1160794
1.6905,55.368,5.055,11.804,239.5301526
1.691,55.967,5.055,11.804,239.5301526
1.6915,55.368,5.055,11.806,239.4591912
1.692,55.069,5.055,11.801,239.6366736
1.6925,55.668,5.055,11.801,239.6366736
1.693,55.967,5.055,11.804,239.5301526
1.6935,55.967,5.055,11.801,239.6366736
1.694,55.368,5.05,11.801,239.2223374
1.6945,55.368,5.055,11.801,239.6366736
1.695,55.668,5.055,11.804,239.5301526
1.6955,55.668,5.053,11.801,239.4708654
1.696,55.368,5.053,11.801,239.4708654
1.6965,55.368,5.055,11.801,239.6366736
1.697,55.368,5.055,11.804,239.5301526
1.6975,55.668,5.053,11.801,239.4708654
1.698,55.668,5.053,11.804,239.3644497
1.6985,55.368,5.055,11.804,239.5301526
1.699,55.967,5.055,11.801,239.6366736
1.6995,55.967,5.055,11.801,239.6366736
1.7,55.967,5.055,11.801,239.6366736
1.7005,55.368,5.055,11.801,239.6366736
1.701,55.668,5.053,11.801,239.4708654
1.7015,55.967,5.053,11.801,239.4708654
1.702,55.967,5.055,11.801,239.6366736
1.7025,55.668,5.053,11.801,239.4708654
1.703,55.967,5.055,11.801,239.6366736
1.7035,55.967,5.055,11.804,239.5301526
1.704,55.967,5.055,11.801,239.6366736
1.7045,55.967,5.053,11.801,239.4708654
1.705,55.967,5.053,11.804,239.3644497
1.7055,55.967,5.055,11.801,239.6366736
1.706,56.266,5.055,11.804,239.5301526
1.7065,55.967,5.055,11.801,239.6366736
1.707,55.967,5.055,11.804,239.5301526
1.7075,55.967,5.053,11.801,239.4708654
1.708,55.967,5.055,11.801,239.6366736
1.7085,56.266,5.055,11.801,239.6366736
1.709,55.967,5.055,11.801,239.6366736
1.7095,56.266,5.055,11.801,239.6366736
1.71,56.266,5.055,11.801,239.6366736
1.7105,56.266,5.055,11.801,239.6366736
1.711,55.967,5.053,11.801,239.4708654
1.7115,55.967,5.055,11.804,239.5301526
1.712,56.565,5.055,11.801,239.6366736
1.7125,56.266,5.055,11.801,239.6366736
1.713,55.967,5.053,11.801,239.4708654
1.7135,56.266,5.055,11.801,239.6366736
1.714,56.565,5.053,11.801,239.4708654
1.7145,56.266,5.055,11.801,239.6366736
1.715,55.967,5.055,11.801,239.6366736
1.7155,56.266,5.053,11.804,239.3644497
1.716,56.565,5.05,11.801,239.2223374
1.7165,56.565,5.055,11.804,239.5301526
1.717,56.565,5.055,11.804,239.5301526
1.7175,56.266,5.055,11.804,239.5301526
1.718,56.865,5.055,11.801,239.6366736
1.7185,56.565,5.055,11.801,239.6366736
1.719,56.565,5.055,11.804,239.5301526
1.7195,56.266,5.055,11.801,239.6366736
1.72,56.266,5.055,11.801,239.6366736
1.7205,56.865,5.055,11.804,239.5301526
1.721,56.565,5.055,11.804,239.5301526
1.7215,56.565,5.055,11.801,239.6366736
1.722,56.865,5.053,11.804,239.3644497
1.7225,56.865,5.031,11.804,237.5481766
1.723,56.865,5.031,11.801,237.6534417
1.7235,56.565,5.031,11.804,237.5481766
1.724,56.565,5.011,11.801,236.011458
1.7245,56.865,5.006,11.804,235.4984996
1.725,56.565,5.006,11.804,235.4984996
1.7255,56.565,5.006,11.801,235.6024724
1.726,56.865,5.006,11.801,235.6024724
1.7265,56.865,5.006,11.801,235.6024724
1.727,56.865,5.004,11.801,235.4390466
1.7275,56.266,5.004,11.804,235.3351765
1.728,56.865,5.004,11.801,235.4390466
1.7285,57.164,5.004,11.801,235.4390466
1.729,57.164,5.004,11.804,235.3351765
1.7295,56.565,5.004,11.801,235.4390466
1.73,56.865,5.004,11.801,235.4390466
1.7305,57.164,5.006,11.801,235.6024724
1.731,57.164,5.006,11.801,235.6024724
1.7315,56.865,5.004,11.801,235.4390466
1.732,56.865,5.004,11.804,235.3351765
1.7325,57.164,5.004,11.801,235.4390466
1.733,57.164,5.006,11.801,235.6024724
1.7335,57.164,5.004,11.801,235.4390466
1.734,56.865,5.004,11.804,235.3351765
1.7345,57.164,5.004,11.804,235.3351765
1.735,57.164,5.004,11.804,235.3351765
1.7355,57.164,4.999,11.804,234.9272888
1.736,56.865,5.004,11.801,235.4390466
1.7365,57.164,5.004,11.804,235.3351765
1.737,57.164,5.006,11.801,235.6024724
1.7375,57.164,5.006,11.801,235.6024724
1.738,56.865,4.999,11.801,235.0309027
1.7385,57.164,5.004,11.801,235.4390466
1.739,57.164,5.004,11.804,235.3351765
1.7395,57.164,5.004,11.801,235.4390466
1.74,57.164,5.004,11.804,235.3351765
1.7405,57.164,5.006,11.801,235.6024724
1.741,57.763,5.006,11.804,235.4984996
1.7415,57.763,5.004,11.804,235.3351765
1.742,57.164,4.999,11.801,235.0309027
1.7425,57.164,5.006,11.801,235.6024724
1.743,57.164,4.999,11.804,234.9272888
1.7435,57.763,5.004,11.801,235.4390466
1.744,57.763,4.999,11.801,235.0309027
1.7445,57.164,5.004,11.801,235.4390466
1.745,57.763,5.004,11.801,235.4390466
1.7455,57.763,5.004,11.801,235.4390466
1.746,57.763,4.999,11.804,234.9272888
1.7465,57.164,5.004,11.804,235.3351765
1.747,57.763,5.004,11.801,235.4390466
1.7475,57.164,5.004,11.801,235.4390466
1.748,57.763,5.004,11.801,235.4390466
1.7485,57.164,5.004,11.804,235.3351765
1.749,57.164,5.004,11.804,235.3351765
1.7495,58.062,4.999,11.804,234.9272888
1.75,57.763,4.999,11.801,235.0309027
1.7505,57.164,5.004,11.801,235.4390466
1.751,57.763,5.004,11.801,235.4390466
1.7515,58.062,5.004,11.804,235.3351765
1.752,58.062,5.004,11.801,235.4390466
1.7525,57.164,5.004,11.801,235.4390466
1.753,57.763,5.004,11.804,235.3351765
1.7535,58.062,5.004,11.801,235.4390466
1.754,58.062,5.004,11.804,235.3351765
1.7545,57.763,5.004,11.801,235.4390466
1.755,57.763,4.999,11.801,235.0309027
1.7555,58.062,5.004,11.801,235.4390466
1.756,58.062,5.004,11.801,235.4390466
1.7565,57.763,4.999,11.801,235.0309027
1.757,58.062,5.004,11.801,235.4390466
1.7575,58.062,5.004,11.801,235.4390466
1.758,58.062,5.004,11.801,235.4390466
1.7585,58.062,4.999,11.804,234.9272888
1.759,58.062,5.004,11.801,235.4390466
1.7595,58.062,5.004,11.801,235.4390466
1.76,58.062,5.004,11.801,235.4390466
1.7605,58.062,5.004,11.804,235.3351765
1.761,58.062,5.004,11.804,235.3351765
1.7615,58.062,5.004,11.801,235.4390466
1.762,58.361,5.004,11.801,235.4390466
1.7625,58.361,5.004,11.801,235.4390466
1.763,58.062,5.006,11.804,235.4984996
1.7635,58.062,5.004,11.801,235.4390466
1.764,58.66,5.004,11.804,235.3351765
1.7645,58.361,5.004,11.801,235.4390466
1.765,58.062,5.004,11.801,235.4390466
1.7655,58.66,5.004,11.801,235.4390466
1.766,58.66,5.004,11.804,235.3351765
1.7665,58.66,5.004,11.804,235.3351765
1.767,58.062,5.004,11.804,235.3351765
1.7675,58.062,5.004,11.804,235.3351765
1.768,58.66,5.006,11.804,235.4984996
1.7685,58.66,5.006,11.804,235.4984996
1.769,58.361,5.004,11.801,235.4390466
1.7695,58.66,5.004,11.801,235.4390466
1.77,58.66,5.004,11.804,235.3351765
1.7705,58.66,5.004,11.804,235.3351765
1.771,58.361,4.997,11.804,234.7643015
1.7715,58.66,5.004,11.804,235.3351765
1.772,58.66,5.004,11.804,235.3351765
1.7725,58.66,4.999,11.801,235.0309027
1.773,58.96,5.004,11.801,235.4390466
1.7735,58.361,5.004,11.801,235.4390466
1.774,58.66,4.994,11.801,234.6233583
1.7745,58.96,4.992,11.801,234.4605082
1.775,58.96,4.994,11.801,234.6233583
1.7755,58.66,4.992,11.804,234.3572519
1.776,58.96,5.004,11.804,235.3351765
1.7765,59.259,4.992,11.801,234.4605082
1.777,58.96,4.989,11.804,234.1133089
1.7775,58.66,4.982,11.804,233.5449428
1.778,58.96,4.982,11.801,233.6476903
1.7785,58.96,4.975,11.801,233.0801348
1.779,58.96,4.955,11.801,231.464943
1.7795,58.66,4.95,11.804,230.9614823
1.78,58.96,4.95,11.804,230.9614823
1.7805,58.96,4.95,11.804,230.9614823
1.781,59.259,4.95,11.801,231.0626186
1.7815,58.96,4.948,11.804,230.8008168
1.782,58.96,4.95,11.804,230.9614823
1.7825,58.96,4.95,11.801,231.0626186
1.783,58.96,4.95,11.804,230.9614823
1.7835,58.96,4.95,11.801,231.0626186
1.784,58.96,4.95,11.801,231.0626186
1.7845,58.96,4.95,11.804,230.9614823
1.785,58.96,4.95,11.804,230.9614823
1.7855,59.259,4.95,11.801,231.0626186
1.786,58.96,4.95,11.801,231.0626186
1.7865,59.259,4.95,11.801,231.0626186
1.787,59.259,4.95,11.804,230.9614823
1.7875,59.259,4.95,11.801,231.0626186
1.788,58.96,4.95,11.804,230.9614823
1.7885,58.96,4.95,11.801,231.0626186
1.789,59.858,4.95,11.804,230.9614823
1.7895,59.558,4.95,11.804,230.9614823
1.79,58.96,4.948,11.804,230.8008168
1.7905,59.259,4.95,11.804,230.9614823
1.791,59.558,4.95,11.804,230.9614823
1.7915,59.558,4.95,11.804,230.9614823
1.792,58.96,4.948,11.801,230.9018532
1.7925,59.558,4.95,11.801,231.0626186
1.793,59.558,4.95,11.804,230.9614823
1.7935,59.558,4.95,11.801,231.0626186
1.794,59.558,4.948,11.801,230.9018532
1.7945,59.558,4.95,11.801,231.0626186
1.795,59.558,4.953,11.804,231.2026565
1.7955,59.858,4.95,11.801,231.0626186
1.796,59.858,4.95,11.804,230.9614823
1.7965,59.558,4.95,11.801,231.0626186
1.797,59.558,4.95,11.804,230.9614823
1.7975,59.858,4.948,11.804,230.8008168
1.798,59.858,4.95,11.801,231.0626186
1.7985,59.259,4.95,11.804,230.9614823
1.799,59.858,4.95,11.801,231.0626186
1.7995,59.858,4.948,11.804,230.8008168
1.8,59.558,4.948,11.801,230.9018532
1.8005,59.558,4.95,11.801,231.0626186
1.801,59.558,4.95,11.801,231.0626186
1.8015,59.858,4.95,11.801,231.0626186
1.802,59.858,4.95,11.801,231.0626186
1.8025,59.259,4.95,11.801,231.0626186
1.803,59.558,4.95,11.801,231.0626186
1.8035,59.858,4.95,11.804,230.9614823
1.804,59.858,4.948,11.801,230.9018532
1.8045,59.259,4.945,11.801,230.660881
1.805,59.858,4.95,11.804,230.9614823
1.8055,59.858,4.95,11.801,231.0626186
1.806,59.858,4.948,11.804,230.8008168
1.8065,59.858,4.948,11.801,230.9018532
1.807,59.858,4.95,11.801,231.0626186
1.8075,59.858,4.953,11.801,231.3039428
1.808,59.858,4.945,11.801,230.660881
1.8085,59.858,4.948,11.801,230.9018532
1.809,59.858,4.948,11.804,230.8008168
1.8095,59.858,4.95,11.804,230.9614823
1.81,60.157,4.95,11.804,230.9614823
1.8105,59.858,4.95,11.804,230.9614823
1.811,59.858,4.95,11.804,230.9614823
1.8115,59.858,4.948,11.801,230.9018532
1.812,60.157,4.95,11.801,231.0626186
1.8125,60.157,4.95,11.804,230.9614823
1.813,59.858,4.95,11.801,231.0626186
1.8135,60.157,4.95,11.804,230.9614823
1.814,60.456,4.953,11.801,231.3039428
1.8145,60.157,4.95,11.801,231.0626186
1.815,60.157,4.95,11.804,230.9614823
1.8155,59.858,4.95,11.801,231.0626186
1.816,60.456,4.95,11.804,230.9614823
1.8165,59.858,4.95,11.801,231.0626186
1.817,59.858,4.95,11.801,231.0626186
1.8175,60.456,4.95,11.801,231.0626186
1.818,60.456,4.95,11.804,230.9614823
1.8185,60.157,4.95,11.804,230.9614823
1.819,60.157,4.945,11.804,230.5599942
1.8195,60.157,4.948,11.804,230.8008168
1.82,60.157,4.95,11.801,231.0626186
1.8205,60.456,4.948,11.801,230.9018532
1.821,60.456,4.95,11.801,231.0626186
1.8215,60.157,4.95,11.801,231.0626186
1.822,60.456,4.95,11.801,231.0626186
1.8225,60.755,4.95,11.804,230.9614823
1.823,60.755,4.953,11.801,231.3039428
1.8235,60.157,4.948,11.804,230.8008168
1.824,60.456,4.95,11.801,231.0626186
1.8245,60.755,4.953,11.804,231.2026565
1.825,60.456,4.948,11.801,230.9018532
1.8255,60.157,4.95,11.804,230.9614823
1.826,60.456,4.95,11.804,230.9614823
1.8265,60.755,4.953,11.804,231.2026565
1.827,60.456,4.948,11.801,230.9018532
1.8275,59.858,4.95,11.804,230.9614823
1.828,60.456,4.95,11.804,230.9614823
1.8285,61.055,4.95,11.804,230.9614823
1.829,60.755,4.95,11.801,231.0626186
1.8295,60.456,4.95,11.804,230.9614823
1.83,60.456,4.953,11.801,231.3039428
1.8305,61.055,4.95,11.804,230.9614823
1.831,60.755,4.95,11.804,230.9614823
1.8315,60.755,4.948,11.801,230.9018532
1.832,60.755,4.95,11.806,230.8941074
1.8325,61.055,4.948,11.804,230.8008168
1.833,60.755,4.95,11.801,231.0626186
1.8335,61.055,4.95,11.801,231.0626186
1.834,60.456,4.95,11.804,230.9614823
1.8345,61.055,4.95,11.804,230.9614823
1.835,61.055,4.95,11.804,230.9614823
1.8355,60.755,4.95,11.801,231.0626186
1.836,61.055,4.95,11.801,231.0626186
1.8365,60.755,4.95,11.804,230.9614823
1.837,61.055,4.95,11.801,231.0626186
1.8375,61.055,4.948,11.804,230.8008168
1.838,60.755,4.948,11.801,230.9018532
1.8385,60.755,4.948,11.801,230.9018532
1.839,61.055,4.95,11.801,231.0626186
1.8395,61.055,4.95,11.804,230.9614823
1.84,60.755,4.948,11.801,230.9018532
1.8405,61.055,4.953,11.801,231.3039428
1.841,61.055,4.948,11.804,230.8008168
1.8415,61.055,4.95,11.804,230.9614823
1.842,60.456,4.95,11.804,230.9614823
1.8425,61.354,4.95,11.801,231.0626186
1.843,61.354,4.95,11.801,231.0626186
1.8435,61.354,4.95,11.801,231.0626186
1.844,61.055,4.95,11.804,230.9614823
1.8445,61.055,4.95,11.801,231.0626186
1.845,61.055,4.95,11.801,231.0626186
1.8455,61.354,4.95,11.801,231.0626186
1.846,61.354,4.948,11.801,230.9018532
1.8465,61.354,4.95,11.804,230.9614823
1.847,61.354,4.95,11.804,230.9614823
1.8475,61.354,4.95,11.801,231.0626186
1.848,61.354,4.948,11.804,230.8008168
1.8485,61.354,4.95,11.801,231.0626186
1.849,61.354,4.95,11.801,231.0626186
1.8495,61.653,4.95,11.804,230.9614823
1.85,61.354,4.948,11.804,230.8008168
1.8505,61.055,4.953,11.804,231.2026565
1.851,61.653,4.95,11.801,231.0626186
1.8515,61.953,4.95,11.804,230.9614823
1.852,61.354,4.95,11.801,231.0626186
1.8525,61.354,4.95,11.804,230.9614823
1.853,61.653,4.95,11.804,230.9614823
1.8535,61.953,4.945,11.801,230.660881
1.854,61.354,4.95,11.801,231.0626186
1.8545,61.055,4.95,11.801,231.0626186
1.855,61.354,4.95,11.801,231.0626186
1.8555,61.653,4.95,11.801,231.0626186
1.856,61.953,4.948,11.804,230.8008168
1.8565,61.354,4.948,11.804,230.8008168
1.857,61.653,4.95,11.804,230.9614823
1.8575,61.653,4.95,11.804,230.9614823
1.858,61.953,4.953,11.804,231.2026565
1.8585,61.653,4.948,11.804,230.8008168
1.859,61.354,4.948,11.804,230.8008168
1.8595,61.653,4.953,11.804,231.2026565
1.86,61.953,4.95,11.801,231.0626186
1.8605,61.653,4.95,11.801,231.0626186
1.861,61.953,4.948,11.804,230.8008168
1.8615,62.252,4.95,11.801,231.0626186
1.862,61.953,4.953,11.801,231.3039428
1.8625,62.252,4.95,11.804,230.9614823
1.863,61.653,4.95,11.801,231.0626186
1.8635,61.953,4.948,11.801,230.9018532
1.864,62.252,4.953,11.804,231.2026565
1.8645,61.953,4.95,11.804,230.9614823
1.865,61.653,4.95,11.801,231.0626186
1.8655,62.252,4.948,11.804,230.8008168
1.866,62.252,4.95,11.804,230.9614823
1.8665,62.252,4.945,11.801,230.660881
1.867,61.653,4.95,11.806,230.8941074
1.8675,61.953,4.948,11.804,230.8008168
1.868,62.551,4.943,11.804,230.3995627
1.8685,62.551,4.945,11.804,230.5599942
1.869,61.953,4.926,11.801,229.1396073
1.8695,61.953,4.904,11.801,227.3886037
1.87,62.252,4.899,11.801,226.9922052
1.8705,62.252,4.897,11.801,226.8338065
1.871,62.252,4.897,11.804,226.735283
1.8715,62.252,4.897,11.804,226.735283
1.872,61.953,4.899,11.801,226.9922052
1.8725,62.551,4.897,11.804,226.735283
1.873,62.252,4.897,11.804,226.735283
1.8735,62.252,4.897,11.804,226.735283
1.874,62.252,4.897,11.804,226.735283
1.8745,62.551,4.899,11.801,226.9922052
1.875,62.252,4.897,11.804,226.735283
1.8755,62.252,4.897,11.804,226.735283
1.876,62.252,4.897,11.801,226.8338065
1.8765,62.551,4.897,11.801,226.8338065
1.877,62.551,4.897,11.801,226.8338065
1.8775,62.252,4.897,11.801,226.8338065
1.878,62.551,4.897,11.801,226.8338065
1.8785,62.551,4.897,11.801,226.8338065
1.879,62.551,4.899,11.804,226.8935844
1.8795,62.252,4.897,11.804,226.735283
1.88,62.551,4.897,11.801,226.8338065
1.8805,62.551,4.899,11.804,226.8935844
1.881,62.551,4.897,11.804,226.735283
1.8815,62.551,4.897,11.804,226.735283
1.882,62.551,4.899,11.801,226.9922052
1.8825,62.85,4.899,11.804,226.8935844
1.883,62.551,4.897,11.804,226.735283
1.8835,62.551,4.897,11.801,226.8338065
1.884,62.551,4.897,11.801,226.8338065
1.8845,62.85,4.897,11.801,226.8338065
1.885,62.551,4.897,11.804,226.735283
1.8855,62.85,4.897,11.804,226.735283
1.886,62.551,4.899,11.804,226.8935844
1.8865,62.85,4.897,11.804,226.735283
1.887,63.15,4.897,11.801,226.8338065
1.8875,62.551,4.897,11.801,226.8338065
1.888,62.551,4.897,11.801,226.8338065
1.8885,62.85,4.897,11.801,226.8338065
1.889,63.15,4.897,11.801,226.8338065
1.8895,62.85,4.897,11.804,226.735283
1.89,62.551,4.897,11.801,226.8338065
1.8905,62.85,4.897,11.801,226.8338065
1.891,63.15,4.894,11.804,226.4980029
1.8915,62.551,4.897,11.801,226.8338065
1.892,62.551,4.897,11.804,226.735283
1.8925,62.85,4.897,11.801,226.8338065
1.893,62.85,4.894,11.801,226.5963805
1.8935,63.15,4.899,11.801,226.9922052
1.894,62.85,4.897,11.801,226.8338065
1.8945,62.551,4.897,11.801,226.8338065
1.895,63.449,4.897,11.806,226.6696483
1.8955,62.85,4.897,11.801,226.8338065
1.896,63.15,4.897,11.804,226.735283
1.8965,62.85,4.899,11.801,226.9922052
1.897,62.85,4.897,11.804,226.735283
